File_NAme,Pisces_No.,Source_ID,Collector,Date,Month,Mo,Day,Year,Transect,Stream_Forest,Park,Location,Genus,Species,New_Genus,New_Species,New_Fam,Sample_Type,Qty_ABI_Stock,Qty_ABI_Dilution,ZoospLoad_Dilution,Qty_ABI_StockR,Qty_ABI_DilutionR,ZoospLoad_DilutionR,Pisces_Result,Zoospore_Load_max,Zoospore_Load_avg,Disease_status,Pisces_posoneg,Level,ID,R,Sex,SVL,Mass,Act,Ht_cm,Dist_cm,Substrate,Meter,Bank,Time,comments2
AL011310-1.sds,51181,Swab___472,K._Lips,Nov-12-2004,November,11,12,2004,Yes,Stream,Yes,Silenciosa,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.082825534,0.18121736,18.121736,NA,NA,NA,+++,18.121736,9.102280767,NA,1,10-100,NA,NA,F,19,NA,NA,5,10,MB,187,R,1034,NA
AL011310-1.sds,51212,Swab___509,K._Lips,Nov-14-2004,November,11,14,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.24543801,0.25396317,25.396317,NA,NA,NA,+++,25.396317,12.82087751,Dead,1,10-100,NA,NA,M,45.3,NA,NA,10,0,MB,90,R,1107,Dead
AL011310-2.sds,51224,Swab___510,K._Lips,Nov-14-2004,November,11,14,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,86.939896,32.94025,3294.025,NA,NA,NA,+++,3294.025,1690.482448,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,10,0,MB,170,C,1125,NA
AL011310-2.sds,51226,Swab___512,K._Lips,Nov-14-2004,November,11,14,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,9.59665,1.8912086,189.12086,NA,NA,NA,+++,189.12086,99.358755,Dead,1,100-1000,NA,NA,F,17.6,NA,NA,20,0,MB,182,C,1132,Dead
AL011310-2.sds,51245,Swab___533,K._Lips,Nov-15-2004,November,11,15,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,1.9429206,1.5299495,152.99495,NA,NA,NA,++,152.99495,77.4689353,Dead,1,100-1000,NA,NA,M,NA,NA,NA,0,0,MB,15,C,1056,Dead
AL011310-2.sds,51246,Swab___534,K._Lips,Nov-15-2004,November,11,15,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,3.2910616,12.253003,1225.3003,NA,NA,NA,+++,1225.3003,614.2956808,Dead,1,1000-10000,NA,NA,M,NA,NA,NA,0,0,MB,20,C,1100,Dead
AL011310-3.sds,51288,Swab___579,K._Lips,Nov-18-2004,November,11,18,2004,Yes,Stream,Yes,Silenciosa,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.18605712,0.1255432,12.55432,NA,NA,NA,+++,12.55432,6.37018856,NA,1,10-100,NA,NA,M,NA,NA,NA,0,0,MB,200,R,950,NA
AL011310-3.sds,51290,Swab___581,K._Lips,Nov-18-2004,November,11,18,2004,Yes,Stream,Yes,Loop_Stream,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.06910263,0,0,NA,NA,NA,++,0.06910263,0.034551315,NA,1,0-1,NA,NA,F,NA,NA,NA,0,60,SB,156,L,1045,NA
AL011410-1.sds,51325,Swab___616,K._Lips,Nov-23-2004,November,11,23,2004,Yes,Stream,Yes,Silenciosa,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.009342806,0.026129361,2.6129361,NA,NA,NA,+,2.6129361,1.311139453,NA,1,10-Jan,NA,NA,F,NA,NA,NA,0,20,SB,141,R,1115,NA
AL011410-2.sds,51346,Swab___637,K._Lips,Nov-27-2004,November,11,27,2004,Yes,Stream,Yes,Cascada,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.84332454,0.6925505,69.25505,NA,NA,NA,++,69.25505,35.04918727,NA,1,10-100,NA,NA,F,NA,NA,NA,30,10,MB,125,C,1204,NA
AL011410-2.sds,51366,Swab___657,K._Lips,Nov-30-2004,November,11,30,2004,Yes,Stream,Yes,Silenciosa,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.25880593,0.38825944,38.825944,NA,NA,NA,+++,38.825944,19.54237497,Dying,1,10-100,NA,NA,M,NA,NA,NA,20,30,MB,52,L,938,Dying
AL011410-2.sds,51368,Swab___659,K._Lips,Nov-30-2004,November,11,30,2004,Yes,Stream,Yes,Silenciosa,Colostethus,nubicola,Silverstonia,nubicola,Dendrobatidae,Swab,0.39111045,0.6238888,62.38888,NA,NA,NA,++,62.38888,31.38999523,Dying,1,10-100,NA,NA,M,NA,NA,NA,20,60,SB,165,R,1001,Dying
AL122209-2.sds,51048,Swab___339,K._Lips,Nov-6-2004,November,11,6,2004,Yes,Stream,Yes,Guabal,Smilisca,phaeota,Smilisca,phaeota,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,F,61.7,NA,NA,150,100,LT,119,R,2124,NA
AL011310-2.sds,51232,Swab___519,K._Lips,Nov-14-2004,November,11,14,2004,Yes,Stream,Yes,Silenciosa,Eleutherodactylus,bufoniformis,Strabomantis,bufoniformis,Strabomantidae,Swab,0.018069206,0.021774136,2.1774136,NA,NA,NA,++,2.1774136,1.097741403,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,60,20,MB,145,R,2125,NA
AL120909-1.sds,50908,Swab___200,K._Lips,Oct-30-2004,October,10,30,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50909,Swab___201,K._Lips,Oct-30-2004,October,10,30,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0.00000723,0,0,0.008173474,NA,NA,-,0.008173474,0.002726901,NA,0,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50910,Swab___202,K._Lips,Oct-30-2004,October,10,30,2004,Yes,Trail,Yes,Main_Trail,Phyllomedusa,lemur,Hylomantis,lemur,Hylidae,Swab,0.2850004,0,0,0,NA,NA,-,0.2850004,0.095000133,NA,0,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-1.sds,50709,Swab__1,K._Lips,Oct-16-2004,October,10,16,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.000222465,0,0,NA,NA,NA,vw+,0.000222465,0.000111232,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-1.sds,50710,Swab__2,K._Lips,Oct-16-2004,October,10,16,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-1.sds,50711,Swab__3,K._Lips,Oct-16-2004,October,10,16,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0.09820393,9.820393,NA,0.62403667,62.403667,-,62.403667,24.07468667,NA,0,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-1.sds,50733,Swab___25,K._Lips,Oct-17-2004,October,10,17,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.039105736,0.001376865,0.13768645,NA,NA,NA,+,0.13768645,0.088396093,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50764,Swab___56,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,0,0,NA,NA,NA,-,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50765,Swab___57,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.026164249,0.006086215,0.6086215,NA,NA,NA,+,0.6086215,0.317392875,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50766,Swab___58,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.080887474,0.0976946,9.76946,NA,NA,NA,++,9.76946,4.925173737,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50767,Swab___59,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.8928178,1.3903477,139.03477,NA,NA,NA,+++,139.03477,69.9637939,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50768,Swab___60,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,3.6581218,2.4404042,244.04042,NA,NA,NA,+++,244.04042,123.8492709,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50769,Swab___61,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.010901038,0,0,NA,NA,NA,+,0.010901038,0.005450519,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50770,Swab___62,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0,3.7362273,373.62273,NA,NA,NA,+++,373.62273,186.811365,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50771,Swab___63,K._Lips,Oct-22-2004,October,10,22,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.061482072,0.03754716,3.754716,NA,NA,NA,+,3.754716,1.908099036,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50788,Swab___80,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,227.67247,262.02838,26202.838,NA,NA,NA,+++,26202.838,13215.25524,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50789,Swab___81,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.15173727,0.55226237,55.226237,NA,NA,NA,+++,55.226237,27.68898714,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50790,Swab___82,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.4989284,0.47275394,47.275394,NA,NA,NA,+++,47.275394,23.8871612,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50791,Swab___83,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.031797066,0.60304046,60.304046,NA,NA,NA,+++,60.304046,30.16792153,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-2.sds,50792,Swab___84,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.001915125,1176.0654,117606.54,NA,NA,NA,w+,117606.54,58803.27096,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50793,Swab___85,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.007741403,0.00168025,0.16802503,NA,NA,NA,+,0.16802503,0.087883217,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50794,Swab___86,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.001194537,0,0,0,NA,NA,-,0.001194537,0.000398179,NA,0,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50795,Swab___87,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.39148635,0.19032526,19.032526,NA,NA,NA,++,19.032526,9.712006175,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50796,Swab___88,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.8296314,0.9174142,91.74142,NA,NA,NA,++,91.74142,46.7855257,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50797,Swab___89,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,38.709904,43.18756,4318.756,NA,NA,NA,++,4318.756,2178.732952,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50798,Swab___90,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.013966907,0.0142927,1.42927,NA,NA,NA,+,1.42927,0.721618454,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50799,Swab___91,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.8742949,1.4743692,147.43692,NA,NA,NA,++,147.43692,74.65560745,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50800,Swab___92,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1168.0066,1431.3615,143136.15,NA,NA,NA,+++,143136.15,72152.0783,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL011210-3.sds,50801,Swab___93,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.91330063,1.2839571,128.39571,NA,NA,NA,++,128.39571,64.65450532,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50802,Swab___94,K._Lips,Oct-23-2004,October,10,23,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,139.57016,112.035095,11203.5095,NA,NA,NA,++,11203.5095,5671.53983,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50819,Swab___111,K._Lips,Oct-25-2004,October,10,25,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.31716096,0.37393105,37.393105,NA,NA,NA,vw+,37.393105,18.85513298,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50820,Swab___112,K._Lips,Oct-25-2004,October,10,25,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,40.209373,23.420929,2342.0929,NA,NA,NA,+++,2342.0929,1191.151137,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50821,Swab___113,K._Lips,Oct-25-2004,October,10,25,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,2.2050366,0.06432194,6.432194,NA,NA,NA,++,6.432194,4.3186153,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50822,Swab___114,K._Lips,Oct-25-2004,October,10,25,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,532.9763,441.57166,44157.166,NA,NA,NA,+++,44157.166,22345.07115,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50823,Swab___115,K._Lips,Oct-25-2004,October,10,25,2004,Yes,Stream,Yes,Loop_Stream,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.24693446,0.1104907,11.04907,NA,NA,NA,++,11.04907,5.64800223,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50836,Swab___128,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.15449244,0,0,NA,NA,NA,w+,0.15449244,0.07724622,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50837,Swab___129,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,5.6150403,2.197248,219.7248,NA,NA,NA,++,219.7248,112.6699202,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50838,Swab___130,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,7.643513,2.0166748,201.66748,NA,NA,NA,++,201.66748,104.6554965,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50839,Swab___131,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,79.50443,22.69971,2269.971,NA,NA,NA,++,2269.971,1174.737715,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50840,Swab___132,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,15.352578,37.576267,3757.6267,NA,NA,NA,+++,3757.6267,1886.489639,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-1.sds,50841,Swab___133,K._Lips,Oct-26-2004,October,10,26,2004,Yes,Stream,Yes,Silenciosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.22176977,0.2485326,24.85326,NA,NA,NA,vw+,24.85326,12.53751489,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50851,Swab___143,K._Lips,Oct-28-2004,October,10,28,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.40398014,0.12219803,12.219803,NA,NA,NA,w+,12.219803,6.31189157,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50852,Swab___144,K._Lips,Oct-28-2004,October,10,28,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.59094024,0.2532649,25.32649,NA,NA,NA,+,25.32649,12.95871512,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50853,Swab___145,K._Lips,Oct-28-2004,October,10,28,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,2.4838908,2.105414,210.5414,NA,NA,NA,++,210.5414,106.5126454,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50854,Swab___146,K._Lips,Oct-28-2004,October,10,28,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.059583873,0,0,NA,NA,NA,vw+,0.059583873,0.029791937,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50855,Swab___147,K._Lips,Oct-28-2004,October,10,28,2004,Yes,Stream,Yes,Cascada,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.26224616,0.0852481,8.52481,NA,NA,NA,w+,8.52481,4.39352808,NA,1,10-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50878,Swab___170,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,7.1272984,32.477894,3247.7894,NA,NA,NA,+++,3247.7894,1627.458349,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50879,Swab___171,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,19.634012,42.25971,4225.971,NA,NA,NA,+++,4225.971,2122.802506,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50880,Swab___172,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.707596,1.1630317,116.30317,NA,NA,NA,++,116.30317,58.505383,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50881,Swab___173,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,4.802213,2.8041005,280.41005,NA,NA,NA,++,280.41005,142.6061315,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50882,Swab___174,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.41383073,0.3848272,38.48272,NA,NA,NA,w+,38.48272,19.44827537,NA,1,10-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50883,Swab___175,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,19.182121,6.591125,659.1125,NA,NA,NA,+++,659.1125,339.1473105,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50884,Swab___176,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,35.366657,22.707638,2270.7638,NA,NA,NA,+++,2270.7638,1153.065229,NA,1,1000-10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120809-2.sds,50885,Swab___177,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,3.176724,1.4216005,142.16005,NA,NA,NA,+++,142.16005,72.668387,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50886,Swab___178,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.009176795,0.001325852,0.1325852,NA,NA,NA,++,0.1325852,0.070880998,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50887,Swab___179,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,1.5419742,1.115946,111.5946,NA,NA,NA,+++,111.5946,56.5682871,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50888,Swab___180,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.000343,3.538057,353.8057,NA,NA,NA,+++,353.8057,176.9030215,NA,1,100-1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50889,Swab___181,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,48.171116,164.28409,16428.409,NA,NA,NA,+++,16428.409,8238.290058,NA,1,>10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50890,Swab___182,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.000355,0.000000659,0.0000659,NA,NA,NA,-,0.000355,0.00021045,NA,0,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50891,Swab___183,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.002003632,0.000098,0.0098,NA,NA,NA,+,0.0098,0.005901816,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50892,Swab___184,K._Lips,Oct-29-2004,October,10,29,2004,Yes,Stream,Yes,Guabal,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.000126,0.00996024,0.996024,NA,NA,NA,+,0.996024,0.498075,NA,1,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL120909-1.sds,50901,Swab___193,K._Lips,Oct-30-2004,October,10,30,2004,Yes,Trail,Yes,Verrugosa,Atelopus,zeteki,Atelopus,zeteki,Bufonidae,Swab,0.0000126,0.00069,0.069,NA,0.000175461,0.017546142,-,0.069,0.028852914,NA,0,0-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
